control_key,status,observed,source,line,tag,id,text,onclick,panel
panelChat:DIV:membership.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,membership.txt0.0k×,,
panelChat:DIV:qa-editor-cancel-1788933736202.txt0.1k×,NOT_INTERACTED,True,browser,,DIV,,qa-editor-cancel-1788933736202.txt0.1k×,,
panelChat:DIV:qa-evidence.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-evidence.txt0.0k×,,
panelChat:DIV:qa-file-1788933814393.txt×,NOT_INTERACTED,True,browser,,DIV,,qa-file-1788933814393.txt×,,
panelChat:DIV:qa-governance-autoapprove-1788933868463.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-governance-autoapprove-1788933868463.txt0.0k×,,
panelChat:DIV:qa-governance-automanual-1788933874375.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-governance-automanual-1788933874375.txt0.0k×,,
panelChat:DIV:qa-governance-manualapprove-1788933870677.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-governance-manualapprove-1788933870677.txt0.0k×,,
panelChat:DIV:qa-import-authority-17889340190611mArchiveDelete,NOT_INTERACTED,True,browser,,DIV,,qa-import-authority-17889340190611mArchiveDelete,,
panelChat:DIV:qa-terminal-1788933803133.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-terminal-1788933803133.txt0.0k×,,
panelChat:DIV:qa-tool-status-1788934120679.txt0.1k×,NOT_INTERACTED,True,browser,,DIV,,qa-tool-status-1788934120679.txt0.1k×,,
panelChat:DIV:qa-voice-autoapprove-1788933942452.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-voice-autoapprove-1788933942452.txt0.0k×,,
panelChat:DIV:qa-voice-native-1788933916633.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-voice-native-1788933916633.txt0.0k×,,
panelChat:DIV:qa-voice-once-1788933936466.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-voice-once-1788933936466.txt0.0k×,,
panelChat:DIV:status AI productivity1mArchiveDelete,NOT_INTERACTED,True,browser,,DIV,,status AI productivity1mArchiveDelete,,
panelChat:DIV:status AI productivity2mArchiveDelete,NOT_INTERACTED,True,browser,,DIV,,status AI productivity2mArchiveDelete,,
panelChat:DIV:▸qa-folder-1788933814781×,NOT_INTERACTED,True,browser,,DIV,,▸qa-folder-1788933814781×,,
panelChat:DIV:▸qa-folder×,NOT_INTERACTED,True,browser,,DIV,,▸qa-folder×,,
panelChat:DIV:▸qa-import-authority-1788934019061×,NOT_INTERACTED,True,browser,,DIV,,▸qa-import-authority-1788934019061×,,
panelChat:DIV:▾Today,NOT_INTERACTED,True,browser,,DIV,,▾Today,,
panelChat:DIV:▾★ Pinned,NOT_INTERACTED,True,browser,,DIV,,▾★ Pinned,,
panelChat:INPUT:,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelChat:SPAN:All,NOT_INTERACTED,True,browser,,SPAN,,All,,
panelChat:SPAN:Double-click to rename,INTERACTED_IN_PASSING_TEST,True,browser,,SPAN,,Double-click to rename,,
panelChat:SPAN:QA Project-1788934126468,NOT_INTERACTED,True,browser,,SPAN,,QA Project-1788934126468,,
panelChat:SPAN:Show conversations not yet assigned to a project,NOT_INTERACTED,True,browser,,SPAN,,Show conversations not yet assigned to a project,,
panelChat:SPAN:qa-folder,INTERACTED_IN_PASSING_TEST,True,browser,,SPAN,,qa-folder,,
panelChat:SPAN:qa-folder-1788933814781,NOT_INTERACTED,True,browser,,SPAN,,qa-folder-1788933814781,,
panelChat:SPAN:qa-import-authority-1788934019061,NOT_INTERACTED,True,browser,,SPAN,,qa-import-authority-1788934019061,,
panelChat:SPAN:~,NOT_INTERACTED,True,browser,,SPAN,,~,,
panelChat:TEXTAREA:,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelChat:TEXTAREA:Terminal input,INTERACTED_IN_PASSING_TEST,True,browser,,TEXTAREA,,Terminal input,,
panelGovernance:BUTTON:Approve,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Approve,,
panelGovernance:BUTTON:Reject,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Reject,,
panelGovernance:BUTTON:Related access,NOT_INTERACTED,True,browser,,BUTTON,,Related access,,
panelGovernance:BUTTON:Remove,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Remove,,
panelGovernance:BUTTON:Workspaces,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Workspaces,,
panelInsights:A:Docs,NOT_INTERACTED,True,browser,,A,,Docs,,
panelMemory:BUTTON:Only you,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Only you,,
panelProfiles:BUTTON:Save,NOT_INTERACTED,True,browser,,BUTTON,,Save,,
panelProfiles:BUTTON:Save knowledge,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Save knowledge,,
"panelProfiles:DIV:Bots and workspaces
            What the difference is",NOT_INTERACTED,True,browser,,DIV,,"Bots and workspaces
            What the difference is",,
panelProfiles:DIV:QA Created Bot,NOT_INTERACTED,True,browser,,DIV,,QA Created Bot,,
panelProfiles:DIV:Research,INTERACTED_IN_PASSING_TEST,True,browser,,DIV,,Research,,
panelProfiles:DIV:default,NOT_INTERACTED,True,browser,,DIV,,default,,
panelProfiles:DIV:qa-deep-bot-1788933811027,NOT_INTERACTED,True,browser,,DIV,,qa-deep-bot-1788933811027,,
panelProfiles:INPUT:,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,,,
panelProfiles:INPUT:Filter Allowed groups,NOT_INTERACTED,True,browser,,INPUT,,Filter Allowed groups,,
panelProfiles:INPUT:Filter Allowed users,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,Filter Allowed users,,
panelProfiles:INPUT:Filter CLI tools,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,Filter CLI tools,,
panelProfiles:INPUT:Filter MCP connections,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,Filter MCP connections,,
panelProfiles:INPUT:Filter Skills,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,Filter Skills,,
panelProfiles:INPUT:Find a document,NOT_INTERACTED,True,browser,,INPUT,,Find a document,,
panelProjects:INPUT:,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSettings:A:Open Documentation,NOT_INTERACTED,True,browser,,A,,Open Documentation,,
panelSettings:A:Open GitHub Issues,NOT_INTERACTED,True,browser,,A,,Open GitHub Issues,,
panelSettings:A:QA Dashboard ↗,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
"panelSettings:BUTTON:Actual Computer
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Actual Computer
      Not configured",,
panelSettings:BUTTON:Advanced options for Approval,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Approval,,
panelSettings:BUTTON:Advanced options for Bot describer,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Bot describer,,
panelSettings:BUTTON:Advanced options for Compression,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Compression,,
panelSettings:BUTTON:Advanced options for Curator,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Curator,,
panelSettings:BUTTON:Advanced options for Kanban decomposer,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Kanban decomposer,,
panelSettings:BUTTON:Advanced options for MCP,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for MCP,,
panelSettings:BUTTON:Advanced options for Session search,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Session search,,
panelSettings:BUTTON:Advanced options for Skills hub,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Skills hub,,
panelSettings:BUTTON:Advanced options for Title generation,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Title generation,,
panelSettings:BUTTON:Advanced options for Triage specifier,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Triage specifier,,
panelSettings:BUTTON:Advanced options for Vision,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Advanced options for Vision,,
panelSettings:BUTTON:Advanced options for Web extract,NOT_INTERACTED,True,browser,,BUTTON,,Advanced options for Web extract,,
"panelSettings:BUTTON:Alibaba Cloud (Coding Plan)
      10 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Alibaba Cloud (Coding Plan)
      10 models · Not configured",,
"panelSettings:BUTTON:Alibaba Cloud (Coding Plan, China)
      10 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Alibaba Cloud (Coding Plan, China)
      10 models · Not configured",,
"panelSettings:BUTTON:Alibaba Cloud (Token Plan)
      14 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Alibaba Cloud (Token Plan)
      14 models · Not configured",,
"panelSettings:BUTTON:Alibaba Cloud (Token Plan, China)
      14 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Alibaba Cloud (Token Plan, China)
      14 models · Not configured",,
"panelSettings:BUTTON:Alibaba Cloud DashScope (China)
      15 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Alibaba Cloud DashScope (China)
      15 models · Not configured",,
"panelSettings:BUTTON:Anthropic
      13 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Anthropic
      13 models · Not configured",,
panelSettings:BUTTON:Ares,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Ares,,
panelSettings:BUTTON:Attach,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Attach,,
"panelSettings:BUTTON:Azure Foundry
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Azure Foundry
      Not configured",,
panelSettings:BUTTON:Background badge,NOT_INTERACTED,True,browser,,BUTTON,,Background badge,,
panelSettings:BUTTON:Bot,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Bot,,
panelSettings:BUTTON:Bots,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Bots,,
panelSettings:BUTTON:Catppuccin,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Catppuccin,,
panelSettings:BUTTON:Charizard,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Charizard,,
panelSettings:BUTTON:Codex,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Codex,,
"panelSettings:BUTTON:CommandCode
      11 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"CommandCode
      11 models · Not configured",,
"panelSettings:BUTTON:CommandCode (Anthropic)
      3 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"CommandCode (Anthropic)
      3 models · Not configured",,
panelSettings:BUTTON:Connections,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Connections,,
panelSettings:BUTTON:Context,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Context,,
"panelSettings:BUTTON:DeepInfra
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"DeepInfra
      Not configured",,
"panelSettings:BUTTON:DeepSeek
      4 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"DeepSeek
      4 models · Not configured",,
panelSettings:BUTTON:Default,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Default,,
panelSettings:BUTTON:Delete,NOT_INTERACTED,True,browser,,BUTTON,,Delete,,
panelSettings:BUTTON:Files,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Files,,
"panelSettings:BUTTON:Fireworks AI
      3 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Fireworks AI
      3 models · Not configured",,
"panelSettings:BUTTON:GMI Cloud
      7 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"GMI Cloud
      7 models · Not configured",,
panelSettings:BUTTON:Geist Contrast,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Geist Contrast,,
"panelSettings:BUTTON:Gemini
      7 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Gemini
      7 models · Not configured",,
panelSettings:BUTTON:GitHub,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,GitHub,,
"panelSettings:BUTTON:GitHub Copilot
      23 models · OAuth",NOT_INTERACTED,True,browser,,BUTTON,,"GitHub Copilot
      23 models · OAuth",,
"panelSettings:BUTTON:Google
      5 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Google
      5 models · Not configured",,
panelSettings:BUTTON:Governance,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Governance,,
panelSettings:BUTTON:Graphite,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Graphite,,
panelSettings:BUTTON:Hepburn,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Hepburn,,
panelSettings:BUTTON:Insights,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Insights,,
panelSettings:BUTTON:Kanban,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Kanban,,
"panelSettings:BUTTON:Kimi / Moonshot
      14 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Kimi / Moonshot
      14 models · Not configured",,
"panelSettings:BUTTON:LM Studio
      Not configured",INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,"LM Studio
      Not configured",,
panelSettings:BUTTON:Legacy Dashboard,NOT_INTERACTED,True,browser,,BUTTON,,Legacy Dashboard,,
panelSettings:BUTTON:Logs,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Logs,,
"panelSettings:BUTTON:Meta Model API
      2 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Meta Model API
      2 models · Not configured",,
panelSettings:BUTTON:Mic,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Mic,,
"panelSettings:BUTTON:MiniMax
      6 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"MiniMax
      6 models · Not configured",,
"panelSettings:BUTTON:MiniMax (China)
      5 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"MiniMax (China)
      5 models · Not configured",,
"panelSettings:BUTTON:MiniMax (OAuth)
      3 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"MiniMax (OAuth)
      3 models · Not configured",,
"panelSettings:BUTTON:Mistral
      2 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Mistral
      2 models · Not configured",,
panelSettings:BUTTON:Mobile config,NOT_INTERACTED,True,browser,,BUTTON,,Mobile config,,
panelSettings:BUTTON:Model,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Model,,
panelSettings:BUTTON:Mono,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Mono,,
panelSettings:BUTTON:My approvals,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,My approvals,,
"panelSettings:BUTTON:NVIDIA NIM
      11 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"NVIDIA NIM
      11 models · Not configured",,
"panelSettings:BUTTON:Nebius Token Factory
      9 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Nebius Token Factory
      9 models · Not configured",,
panelSettings:BUTTON:Neon,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Neon,,
panelSettings:BUTTON:Neon Paint,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Neon Paint,,
panelSettings:BUTTON:Neon Soft,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Neon Soft,,
"panelSettings:BUTTON:Nous Portal
      34 models · OAuth",NOT_INTERACTED,True,browser,,BUTTON,,"Nous Portal
      34 models · OAuth",,
"panelSettings:BUTTON:NovitaAI
      6 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"NovitaAI
      6 models · Not configured",,
"panelSettings:BUTTON:Ollama
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Ollama
      Not configured",,
"panelSettings:BUTTON:Ollama Cloud
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Ollama Cloud
      Not configured",,
"panelSettings:BUTTON:OpenAI
      10 models · API key
    
    API key configured",NOT_INTERACTED,True,browser,,BUTTON,,"OpenAI
      10 models · API key
    
    API key configured",,
"panelSettings:BUTTON:OpenAI Codex
      12 models · OAuth",NOT_INTERACTED,True,browser,,BUTTON,,"OpenAI Codex
      12 models · OAuth",,
"panelSettings:BUTTON:OpenCode Free
      7 models · API key
    
    API key configured",NOT_INTERACTED,True,browser,,BUTTON,,"OpenCode Free
      7 models · API key
    
    API key configured",,
"panelSettings:BUTTON:OpenCode Go
      29 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"OpenCode Go
      29 models · Not configured",,
"panelSettings:BUTTON:OpenCode Zen
      75 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"OpenCode Zen
      75 models · Not configured",,
"panelSettings:BUTTON:OpenRouter
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"OpenRouter
      Not configured",,
panelSettings:BUTTON:Personal memory,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Personal memory,,
panelSettings:BUTTON:Poseidon,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Poseidon,,
panelSettings:BUTTON:Preferences›Hide new-chat suggestions,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSettings:BUTTON:Projects,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Projects,,
panelSettings:BUTTON:Quota chip,NOT_INTERACTED,True,browser,,BUTTON,,Quota chip,,
"panelSettings:BUTTON:Ramp Router
      Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Ramp Router
      Not configured",,
panelSettings:BUTTON:Reasoning,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Reasoning,,
panelSettings:BUTTON:Refresh provider usage limits now,NOT_INTERACTED,True,browser,,BUTTON,,Refresh provider usage limits now,,
panelSettings:BUTTON:Save,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSettings:BUTTON:Saved prompts,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Saved prompts,,
panelSettings:BUTTON:Scheduled tasks,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Scheduled tasks,,
panelSettings:BUTTON:Set,NOT_INTERACTED,True,browser,,BUTTON,,Set,,
panelSettings:BUTTON:Sienna,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Sienna,,
panelSettings:BUTTON:Sisyphus,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Sisyphus,,
panelSettings:BUTTON:Skills library,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Skills library,,
panelSettings:BUTTON:Slate,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Slate,,
panelSettings:BUTTON:Spaces,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Spaces,,
panelSettings:BUTTON:Status,NOT_INTERACTED,True,browser,,BUTTON,,Status,,
panelSettings:BUTTON:Steel,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Steel,,
panelSettings:BUTTON:SynPulse,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,SynPulse,,
panelSettings:BUTTON:Terracotta,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Terracotta,,
panelSettings:BUTTON:Test connection,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSettings:BUTTON:Todos,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Todos,,
panelSettings:BUTTON:Toolsets,NOT_INTERACTED,True,browser,,BUTTON,,Toolsets,,
"panelSettings:BUTTON:Upstage Solar
      1 model · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Upstage Solar
      1 model · Not configured",,
panelSettings:BUTTON:Verdigris,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Verdigris,,
panelSettings:BUTTON:Voice mode,NOT_INTERACTED,True,browser,,BUTTON,,Voice mode,,
panelSettings:BUTTON:Workspace,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Workspace,,
"panelSettings:BUTTON:Xiaomi
      5 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Xiaomi
      5 models · Not configured",,
panelSettings:BUTTON:YOLO,NOT_INTERACTED,True,browser,,BUTTON,,YOLO,,
"panelSettings:BUTTON:Z.AI / GLM
      10 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"Z.AI / GLM
      10 models · Not configured",,
panelSettings:BUTTON:Zeus,INTERACTED_IN_PASSING_TEST,True,browser,,BUTTON,,Zeus,,
"panelSettings:BUTTON:ai-gateway
      15 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"ai-gateway
      15 models · Not configured",,
"panelSettings:BUTTON:arcee
      3 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"arcee
      3 models · Not configured",,
"panelSettings:BUTTON:copilot-acp
      17 models · OAuth",NOT_INTERACTED,True,browser,,BUTTON,,"copilot-acp
      17 models · OAuth",,
"panelSettings:BUTTON:kilocode
      5 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"kilocode
      5 models · Not configured",,
"panelSettings:BUTTON:kimi-coding-cn
      8 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"kimi-coding-cn
      8 models · Not configured",,
"panelSettings:BUTTON:qa
      API key configured
    
    API key configured",NOT_INTERACTED,True,browser,,BUTTON,,"qa
      API key configured
    
    API key configured",,
"panelSettings:BUTTON:qwen-oauth
      OAuth",NOT_INTERACTED,True,browser,,BUTTON,,"qwen-oauth
      OAuth",,
"panelSettings:BUTTON:stepfun
      2 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"stepfun
      2 models · Not configured",,
"panelSettings:BUTTON:vertex
      8 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"vertex
      8 models · Not configured",,
"panelSettings:BUTTON:xAI
      9 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"xAI
      9 models · Not configured",,
"panelSettings:BUTTON:xAI Grok OAuth
      8 models · OAuth",NOT_INTERACTED,True,browser,,BUTTON,,"xAI Grok OAuth
      8 models · OAuth",,
"panelSettings:BUTTON:xai
      8 models · Not configured",NOT_INTERACTED,True,browser,,BUTTON,,"xai
      8 models · Not configured",,
panelSettings:DIV:qa-editor-cancel-1788933736202.txt0.1k×,NOT_INTERACTED,True,browser,,DIV,,qa-editor-cancel-1788933736202.txt0.1k×,,
panelSettings:DIV:qa-evidence.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-evidence.txt0.0k×,,
panelSettings:DIV:qa-file-1788933814393.txt×,NOT_INTERACTED,True,browser,,DIV,,qa-file-1788933814393.txt×,,
panelSettings:DIV:qa-governance-autoapprove-1788933868463.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-governance-autoapprove-1788933868463.txt0.0k×,,
panelSettings:DIV:qa-governance-automanual-1788933874375.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-governance-automanual-1788933874375.txt0.0k×,,
panelSettings:DIV:qa-governance-manualapprove-1788933870677.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-governance-manualapprove-1788933870677.txt0.0k×,,
panelSettings:DIV:qa-terminal-1788933803133.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-terminal-1788933803133.txt0.0k×,,
panelSettings:DIV:qa-voice-autoapprove-1788933942452.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-voice-autoapprove-1788933942452.txt0.0k×,,
panelSettings:DIV:qa-voice-native-1788933916633.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-voice-native-1788933916633.txt0.0k×,,
panelSettings:DIV:qa-voice-once-1788933936466.txt0.0k×,NOT_INTERACTED,True,browser,,DIV,,qa-voice-once-1788933936466.txt0.0k×,,
panelSettings:DIV:▸qa-folder-1788933814781×,NOT_INTERACTED,True,browser,,DIV,,▸qa-folder-1788933814781×,,
panelSettings:DIV:▸qa-folder×,NOT_INTERACTED,True,browser,,DIV,,▸qa-folder×,,
panelSettings:INPUT:,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,,,
panelSettings:SELECT:MCP tools per page,INTERACTED_IN_PASSING_TEST,True,browser,,SELECT,,MCP tools per page,,
panelSettings:SPAN:Double-click to rename,NOT_INTERACTED,True,browser,,SPAN,,Double-click to rename,,
panelSettings:SPAN:qa-folder,NOT_INTERACTED,True,browser,,SPAN,,qa-folder,,
panelSettings:SPAN:qa-folder-1788933814781,NOT_INTERACTED,True,browser,,SPAN,,qa-folder-1788933814781,,
panelSkills:A:references/escape.md,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSkills:A:references/notes.md,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSkills:A:← Back to qa-linked-skill-1788933738903,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSkills:DIV:(general) (1),NOT_INTERACTED,True,browser,,DIV,,(general) (1),,
panelSkills:DIV:(general) (2),NOT_INTERACTED,True,browser,,DIV,,(general) (2),,
panelSkills:DIV:qa-click-skill-1788933747822Disposable click evidence,INTERACTED_IN_PASSING_TEST,True,browser action,,,,,,
panelSkills:DIV:qa-linked-skill-1788933738903Linked-file QA,NOT_INTERACTED,True,browser,,DIV,,qa-linked-skill-1788933738903Linked-file QA,,
panelSkills:DIV:qa-reviewReview synthetic QA evidence,NOT_INTERACTED,True,browser,,DIV,,qa-reviewReview synthetic QA evidence,,
panelTasks:A:How to enable scheduled jobs in Docker ↗,NOT_INTERACTED,True,browser,,A,,How to enable scheduled jobs in Docker ↗,,
panelTasks:BUTTON:View full output,NOT_INTERACTED,True,browser,,BUTTON,,View full output,,
panelTodos:BUTTON:@default,NOT_INTERACTED,True,browser,,BUTTON,,@default,,
panelTodos:BUTTON:@qa-research,NOT_INTERACTED,True,browser,,BUTTON,,@qa-research,,
panelTodos:BUTTON:Help me plan a small project.,NOT_INTERACTED,True,browser,,BUTTON,,Help me plan a small project.,,
panelTodos:BUTTON:What files are in this workspace?,NOT_INTERACTED,True,browser,,BUTTON,,What files are in this workspace?,,
panelTodos:BUTTON:What's on my schedule today?,NOT_INTERACTED,True,browser,,BUTTON,,What's on my schedule today?,,
"panelWorkspaces:DIV:Home
        /Users/michaelramirez/Documents/Codex/2026-09-08/do-x20/work/e2e-runs/2026090",NOT_INTERACTED,True,browser,,DIV,,"Home
        /Users/michaelramirez/Documents/Codex/2026-09-08/do-x20/work/e2e-runs/2026090",,
selection:allowed_groups:qa-admin-legacy-group-1788933831645-8jac,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_groups:qa-sso-restricted,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_groups:qa-team,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,,,
selection:allowed_users:admin@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:alice@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:autoapprove@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:autodeny@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:automanual@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:bob@example.test,INTERACTED_IN_PASSING_TEST,True,browser,,INPUT,,,,
selection:allowed_users:continuation@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:denied@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:govrequest@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:manualapprove@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:manualdeny@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
selection:allowed_users:outsider@example.test,NOT_INTERACTED,True,browser,,INPUT,,,,
